학교ID,개방ID,시도명,시도교육청명,학교명,설립일자,소재지지번주소,소재지도로명주소,위도,경도,시군구별,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2009_해당지역예측학생수,2010_해당지역예측학생수,2011_해당지역예측학생수,2012_해당지역예측학생수,2013_해당지역예측학생수,2014_해당지역예측학생수,2015_해당지역예측학생수,2016_해당지역예측학생수,2017_해당지역예측학생수,2018_해당지역예측학생수,2019_해당지역예측학생수,2020_해당지역예측학생수,2021_해당지역예측학생수,2022_해당지역예측학생수,2023_해당지역예측학생수,2024_해당지역예측학생수,2025_해당지역예측학생수,2026_해당지역예측학생수,2027_해당지역예측학생수,2028_해당지역예측학생수,2029_해당지역예측학생수,2030_해당지역예측학생수,상관계수,2024_예측학생수,2025_예측학생수,2026_예측학생수,2027_예측학생수,2028_예측학생수,2029_예측학생수,2030_예측학생수
B000007067,9708601057,경북,경상북도교육청,임하초등학교,1920-10-17,경상북도 안동시 임하면 신덕리 467,경상북도 안동시 임하면 앞산밑길 9,36.526485,128.8280839,안동시,42.0,32.0,31.0,27.0,22.0,22.0,17.0,21.0,16.0,21.0,25.0,22.0,19.0,20.0,18.0,10991,10387,9895,9247,8617,8402,8292,8326,8541,8881,9260,9246,9141,9138,8882,8454,7761,7132,6531,5793,5124,4539,0.9010734404532084,18.046776177319842,12.448964598481162,7.368122631541013,2.5134548698064663,-3.4478509673983524,-8.85179894177508,-13.577224300535
B000006960,9860433936,경북,경상북도교육청,월포초등학교,1949-09-20,경상북도 포항시 북구 청하면 월포리 649-17,경상북도 포항시 북구 청하면 월포로 146,36.20319678,129.3674938,북구,79.0,67.0,58.0,51.0,36.0,32.0,24.0,25.0,26.0,29.0,29.0,27.0,24.0,27.0,20.0,16267,15443,14714,13738,12718,12358,12341,12176,12391,12695,13119,13255,13570,13877,13792,13451,12710,11878,10915,9840,9007,8280,0.8404331220990628,36.35542586299189,27.032578935785722,16.5648209824314,4.448894409017669,-9.076153427347577,-19.55649282054968,-28.70319958988692
B000007089,9938439548,경북,경상북도교육청,구미사곡초등학교,2003-09-01,경상북도 구미시 사곡동 667,경상북도 구미시 상사동로24길 9,36.09990116,128.3605588,구미시,1027.0,911.0,856.0,779.0,703.0,693.0,671.0,611.0,580.0,568.0,537.0,506.0,539.0,539.0,519.0,36989,35468,33905,32146,30321,29861,29714,28940,28819,29154,29685,29256,29336,29708,29218,27866,25840,23941,21719,19368,17283,15417,0.9438217020624193,495.9453657807944,377.66029203451876,266.789929228903,137.06167954271132,-0.19804818556804094,-121.92775142396124,-230.8714570560196
B000003273,1586765408,광주,광주광역시교육청,금당초등학교,2000-03-01,광주광역시 서구 풍암동 1141,광주광역시 서구 풍암중앙로 83,35.12699909,126.8829765,광주광역시 서구,811.0,806.0,744.0,692.0,662.0,631.0,568.0,505.0,450.0,431.0,380.0,311.0,266.0,245.0,225.0,23344,23857,23684,23898,22278,20947,19991,18677,17804,17412,17241,16641,16114,15667,15158,14443,13256,12239,11123,10192,9224,8240,0.97857394510941,202.148260307874,128.88881842405556,66.12146173000042,-2.7559916333874526,-60.21558758438573,-119.95875501786202,-180.6894128221395
B000003304,2195859134,광주,광주광역시교육청,송정서초등학교,1945-11-10,광주광역시 광산구 도산동 1008-3,광주광역시 광산구 상무대로 114,35.130463,126.788097,광주광역시 광산구,1033.0,908.0,795.0,703.0,618.0,541.0,479.0,435.0,432.0,432.0,430.0,475.0,462.0,466.0,426.0,29355,28319,27403,26350,25412,25262,25105,24638,24947,25630,26369,26358,26561,26746,26140,24716,22830,21132,19214,17594,15966,14631,0.8167561432347844,378.502901999253,144.68345524003598,-65.82843266937607,-303.61512348813494,-504.45685400241473,-706.2903955315803,-871.7988586405702
B000003310,2411215305,광주,광주광역시교육청,월곡초등학교,1993-03-02,광주광역시 광산구 월곡동 588,광주광역시 광산구 월곡산정로 107,35.16677612,126.8149848,광주광역시 광산구,1285.0,1111.0,971.0,916.0,828.0,747.0,716.0,750.0,728.0,756.0,774.0,754.0,759.0,789.0,855.0,29355,28319,27403,26350,25412,25262,25105,24638,24947,25630,26369,26358,26561,26746,26140,24716,22830,21132,19214,17594,15966,14631,0.8946288471261805,670.783033007312,459.1166319918784,268.5495328804227,53.29176132814246,-128.5213720997483,-311.2323481618507,-461.05983774594574
B000003318,3164442896,광주,광주광역시교육청,월봉초등학교,2005-05-06,광주광역시 광산구 산월동 884-4,광주광역시 광산구 산월로 101,35.20951366,126.8481133,광주광역시 광산구,1318.0,1231.0,1195.0,1121.0,1047.0,966.0,858.0,823.0,815.0,819.0,899.0,927.0,946.0,961.0,941.0,29355,28319,27403,26350,25412,25262,25105,24638,24947,25630,26369,26358,26561,26746,26140,24716,22830,21132,19214,17594,15966,14631,0.8590034339116279,823.2708704123652,624.2002740579665,444.97340629032624,242.52515400626635,71.53132256717504,-100.30692285433156,-241.218506169879
B000003270,3429624319,광주,광주광역시교육청,계수초등학교,2002-09-02,광주광역시 서구 치평동 1166-6,광주광역시 서구 상무시민로 51,35.15623874,126.8445194,광주광역시 서구,1040.0,909.0,805.0,715.0,600.0,496.0,451.0,421.0,421.0,389.0,374.0,347.0,324.0,309.0,280.0,23344,23857,23684,23898,22278,20947,19991,18677,17804,17412,17241,16641,16114,15667,15158,14443,13256,12239,11123,10192,9224,8240,0.911262765436451,188.4382945321447,109.56671691928307,41.99098445737877,-32.16291665125948,-94.02428038973812,-158.34415160224876,-223.7271611819083
B000003258,4037253558,광주,광주광역시교육청,풍암초등학교,1999-03-02,광주광역시 서구 풍암동 1050,광주광역시 서구 풍암중앙로 8,35.12378279,126.8756762,광주광역시 서구,1593.0,1468.0,1365.0,1231.0,1067.0,985.0,937.0,854.0,815.0,812.0,792.0,753.0,712.0,638.0,580.0,23344,23857,23684,23898,22278,20947,19991,18677,17804,17412,17241,16641,16114,15667,15158,14443,13256,12239,11123,10192,9224,8240,0.9399030831753709,518.008553785231,411.40089090657034,320.06138530623525,219.83042340852217,136.21480913722223,49.276125340639624,-39.099561493903025
B000003263,4752890527,광주,광주광역시교육청,성진초등학교,1992-04-06,광주광역시 서구 화정동 904-1,광주광역시 서구 학생독립로 16,35.14376463,126.8662598,광주광역시 서구,980.0,883.0,813.0,710.0,666.0,613.0,539.0,535.0,474.0,466.0,429.0,433.0,410.0,401.0,350.0,23344,23857,23684,23898,22278,20947,19991,18677,17804,17412,17241,16641,16114,15667,15158,14443,13256,12239,11123,10192,9224,8240,0.9344343575970347,298.7886543686893,232.9351810426457,176.51312344147777,114.59865315347054,62.94778233076909,9.244191615006457,-45.34706175721499
B000003256,4755769073,광주,광주광역시교육청,금부초등학교,1998-09-01,광주광역시 서구 금호동 768,광주광역시 서구 금화로115번길 22,35.13530814,126.861363,광주광역시 서구,1152.0,1030.0,911.0,840.0,722.0,695.0,669.0,622.0,564.0,519.0,489.0,448.0,448.0,421.0,385.0,23344,23857,23684,23898,22278,20947,19991,18677,17804,17412,17241,16641,16114,15667,15158,14443,13256,12239,11123,10192,9224,8240,0.9341234226370789,319.79099020226784,239.9252592845545,171.49775436179584,96.40916488903417,33.76805664607616,-31.36254784284256,-97.5696912489334
B000003281,4860910594,광주,광주광역시교육청,유덕초등학교,1999-10-02,광주광역시 서구 유촌동 873-1,광주광역시 서구 상무버들로16번길 6-10,35.16508101,126.8628255,광주광역시 서구,1305.0,1204.0,1121.0,958.0,833.0,720.0,655.0,613.0,587.0,554.0,542.0,523.0,479.0,448.0,412.0,23344,23857,23684,23898,22278,20947,19991,18677,17804,17412,17241,16641,16114,15667,15158,14443,13256,12239,11123,10192,9224,8240,0.9320598848362661,309.5581720524485,211.08424416416233,126.71357469290103,34.12983120231354,-43.10624871680557,-123.41186135021849,-205.04483948170423
B000003268,5093540191,광주,광주광역시교육청,마재초등학교,2000-09-01,광주광역시 서구 금호동 788,광주광역시 서구 마재로 27,35.1309354,126.8629852,광주광역시 서구,1119.0,1059.0,1020.0,974.0,871.0,804.0,737.0,661.0,589.0,508.0,481.0,415.0,381.0,326.0,282.0,23344,23857,23684,23898,22278,20947,19991,18677,17804,17412,17241,16641,16114,15667,15158,14443,13256,12239,11123,10192,9224,8240,0.986831404620891,245.81585527037282,143.76640350470257,56.33229023959166,-39.613108387609714,-119.6535798230259,-202.87503669679916,-287.4720548412133
B000003339,5194307029,광주,광주광역시교육청,마지초등학교,2000-03-01,광주광역시 광산구 운남동 524-6,광주광역시 광산구 목련로219번길 104,35.1762197,126.8240465,광주광역시 광산구,1225.0,1055.0,952.0,860.0,762.0,704.0,648.0,669.0,688.0,682.0,718.0,757.0,763.0,758.0,736.0,29355,28319,27403,26350,25412,25262,25105,24638,24947,25630,26369,26358,26561,26746,26140,24716,22830,21132,19214,17594,15966,14631,0.9331293372901422,612.4569086094043,391.8651645121513,193.26241717538824,-31.072134881096645,-220.5517878172309,-410.96714274317355,-567.1124122923954
B000003210,5283561289,광주,광주광역시교육청,광주수창초등학교,1921-10-04,광주광역시 북구 북동 104-18,광주광역시 북구 금남로 99,35.15618871,126.9066548,광주광역시 북구,247.0,204.0,183.0,140.0,119.0,112.0,95.0,103.0,90.0,90.0,73.0,67.0,56.0,60.0,50.0,41659,38871,36094,32961,29685,28485,27717,27012,26714,26596,26253,24812,23913,23370,22490,21471,20305,19354,17867,16534,15325,14146,0.9934935404934478,36.28414066117773,24.633627163957755,15.131364440238883,0.27346257886142666,-13.045692216845453,-25.125855868765655,-36.906263598801985
B000003237,5431603133,광주,광주광역시교육청,광주용봉초등학교,1977-03-05,광주광역시 북구 신안동 235-1,광주광역시 북구 서암대로144번길 11,35.16857266,126.9001046,광주광역시 북구,505.0,427.0,384.0,337.0,322.0,291.0,252.0,231.0,220.0,195.0,197.0,169.0,169.0,176.0,157.0,41659,38871,36094,32961,29685,28485,27717,27012,26714,26596,26253,24812,23913,23370,22490,21471,20305,19354,17867,16534,15325,14146,0.9823699956675933,130.71899783680897,109.63930885277153,92.44652649958152,65.56359552251155,41.46477441125785,19.607704101050956,-1.7070071443864947
B000003234,6591978788,광주,광주광역시교육청,삼정초등학교,1993-05-06,광주광역시 북구 두암동 967-2,광주광역시 북구 밤실로208번길 55,35.16613628,126.9360878,광주광역시 북구,316.0,258.0,195.0,181.0,147.0,145.0,119.0,104.0,94.0,86.0,68.0,67.0,64.0,70.0,65.0,41659,38871,36094,32961,29685,28485,27717,27012,26714,26596,26253,24812,23913,23370,22490,21471,20305,19354,17867,16534,15325,14146,0.9798013044602453,32.4787604119814,17.29585014642106,4.912533111645928,-14.450234954295894,-31.807712985163704,-47.550541896881015,-62.90272989267484
B000024177,7620278179,광주,광주광역시교육청,송우초등학교,1992-04-06,광주광역시 광산구 우산동 1593-1,광주광역시 광산구 사암로158번길 49,35.15923398,126.8105935,광주광역시 광산구,1176.0,995.0,844.0,770.0,679.0,594.0,536.0,497.0,444.0,414.0,432.0,424.0,512.0,568.0,571.0,29355,28319,27403,26350,25412,25262,25105,24638,24947,25630,26369,26358,26561,26746,26140,24716,22830,21132,19214,17594,15966,14631,0.8105929322112937,405.0230726650075,137.74521585063076,-102.88988535340513,-374.7026792929464,-604.283871254394,-834.9987974971327,-1024.1907056875853
B000003240,8058656275,광주,광주광역시교육청,오치초등학교,1993-03-15,광주광역시 북구 오치동 1002,광주광역시 북구 설죽로 290,35.18573678,126.8992800127,광주광역시 북구,753.0,652.0,557.0,499.0,431.0,407.0,343.0,305.0,269.0,255.0,223.0,187.0,169.0,167.0,155.0,41659,38871,36094,32961,29685,28485,27717,27012,26714,26596,26253,24812,23913,23370,22490,21471,20305,19354,17867,16534,15325,14146,0.9852219250174025,113.57181877562789,76.23662723169059,45.78571200160104,-1.827864178360187,-44.510377324216506,-83.2224241309234,-120.97387424267475
B000003212,8480044186,광주,광주광역시교육청,광주우산초등학교,1981-03-06,광주광역시 북구 우산동 168-6,광주광역시 북구 서방로63번길 67,35.1759524,126.920379,광주광역시 북구,632.0,579.0,490.0,441.0,357.0,329.0,300.0,269.0,258.0,238.0,224.0,211.0,203.0,182.0,163.0,41659,38871,36094,32961,29685,28485,27717,27012,26714,26596,26253,24812,23913,23370,22490,21471,20305,19354,17867,16534,15325,14146,0.9949767912119748,131.88120519235855,102.38917239769995,78.33520739965502,40.724012917959215,7.007992578954145,-23.571653775027187,-53.39249997134152
B000003331,8576558113,광주,광주광역시교육청,삼도초등학교,1921-10-02,광주광역시 광산구 도덕동 327,광주광역시 광산구 용진로 9,35.1643748,126.7008559,광주광역시 광산구,63.0,59.0,54.0,45.0,42.0,39.0,41.0,38.0,34.0,43.0,52.0,45.0,50.0,60.0,52.0,29355,28319,27403,26350,25412,25262,25105,24638,24947,25630,26369,26358,26561,26746,26140,24716,22830,21132,19214,17594,15966,14631,0.900289709456633,38.106415759549535,26.610649749809667,16.26080315143308,4.569987029120767,-5.304424919860438,-15.227599396984758,-23.364846280867425
B000003215,9150795459,광주,광주광역시교육청,문흥초등학교,1991-06-05,광주광역시 북구 문흥동 787-3,광주광역시 북구 면앙로 19,35.18106097,126.9143537,광주광역시 북구,714.0,658.0,582.0,541.0,474.0,426.0,372.0,330.0,318.0,321.0,299.0,285.0,257.0,230.0,199.0,41659,38871,36094,32961,29685,28485,27717,27012,26714,26596,26253,24812,23913,23370,22490,21471,20305,19354,17867,16534,15325,14146,0.9868992920298371,191.99685168405483,160.1816600141509,134.23290591631337,93.65898652253361,57.28707357572239,24.29859439140523,-7.871312108437621
B000003267,9791909933,광주,광주광역시교육청,금호초등학교,1994-03-30,광주광역시 서구 쌍촌동 1249,광주광역시 서구 금부로95번길 26-11,35.142778,126.859228,광주광역시 서구,1070.0,875.0,735.0,589.0,488.0,428.0,392.0,347.0,298.0,283.0,277.0,253.0,223.0,220.0,208.0,23344,23857,23684,23898,22278,20947,19991,18677,17804,17412,17241,16641,16114,15667,15158,14443,13256,12239,11123,10192,9224,8240,0.8767275939533938,85.52934782287389,1.2175220615323497,-71.01931601705598,-150.28805868736526,-216.41637358526668,-285.1727740376498,-355.0656439189978
B000003341,9908255577,광주,광주광역시교육청,정암초등학교,1996-10-02,광주광역시 광산구 월계동 757-2,광주광역시 광산구 첨단과기로 104,35.2229492,126.8375718,광주광역시 광산구,918.0,821.0,788.0,705.0,656.0,646.0,637.0,608.0,580.0,577.0,572.0,692.0,656.0,650.0,593.0,29355,28319,27403,26350,25412,25262,25105,24638,24947,25630,26369,26358,26561,26746,26140,24716,22830,21132,19214,17594,15966,14631,0.8651933704672381,567.1552875561174,441.3162217402528,328.02102886891794,200.04683574334626,91.95601568942243,-16.66858619192817,-105.74342864377275
B000002760,1286889076,대구,대구광역시교육청,대구효신초등학교,1977-07-31,대구광역시 동구 신천동 490,대구광역시 동구 동부로34길 70,35.87266981,128.632117,대구광역시 동구,657.0,571.0,568.0,478.0,421.0,371.0,357.0,323.0,280.0,269.0,233.0,208.0,169.0,195.0,202.0,25018,23259,22200,20868,19347,18784,18438,17906,17687,17703,17983,17729,17909,18334,18112,17482,16478,15576,14181,12729,11517,10548,0.9265805379829279,233.66757238473315,171.55532809492956,115.75329189034528,29.45191660720195,-60.37575142944604,-135.35587103028445,-195.30284783986565
B000002850,1431030452,대구,대구광역시교육청,대구태전초등학교,1994-03-01,대구광역시 북구 태전동 957,대구광역시 북구 칠곡중앙대로75길 16,35.93024595,128.546002,대구광역시 북구,761.0,679.0,547.0,491.0,406.0,345.0,333.0,317.0,295.0,294.0,291.0,277.0,254.0,256.0,228.0,33230,32123,32025,31562,30560,30617,30543,29363,28161,27505,26997,25552,24745,24485,23779,22506,20900,19540,17918,16029,14416,13043,0.8311707715057985,112.8136406985202,42.820331115972635,-16.451711868002803,-87.14233960330296,-169.46946401266302,-239.76785028703978,-299.6064642701268
B000002762,1475842118,대구,대구광역시교육청,대구율하초등학교,1992-05-08,대구광역시 동구 율하동 950,대구광역시 동구 율하동로15길 1,35.86781392,128.7015382,대구광역시 동구,753.0,644.0,559.0,505.0,454.0,416.0,384.0,373.0,350.0,350.0,324.0,289.0,275.0,280.0,264.0,25018,23259,22200,20868,19347,18784,18438,17906,17687,17703,17983,17729,17909,18334,18112,17482,16478,15576,14181,12729,11517,10548,0.959467357655552,299.011171696681,239.0472596146077,185.17529875999594,101.85890697265302,15.138189499375699,-57.24852508575657,-115.12206174664209
B000002799,1513575434,대구,대구광역시교육청,대구두산초등학교,1988-10-10,대구광역시 수성구 지산동 1043,대구광역시 수성구 동대구로6길 31,35.83259729,128.6260889,대구광역시 수성구,1193.0,1079.0,749.0,647.0,591.0,551.0,503.0,475.0,445.0,412.0,387.0,356.0,349.0,332.0,293.0,28894,26549,24339,22334,20211,19070,18595,17990,17676,17676,17840,17235,16930,16681,16284,15384,14109,13043,11604,10391,9404,8593,0.9835091625000638,252.23923591583343,165.81446668230126,93.55658118979534,-3.9847858118146178,-86.20693881595139,-153.10987782261498,-208.08280946841455
B000002768,1542152225,대구,대구광역시교육청,대구입석초등학교,1992-09-01,대구광역시 동구 입석동 943-12,대구광역시 동구 아양로 300,35.89069195,128.6439985,대구광역시 동구,748.0,640.0,577.0,516.0,454.0,376.0,345.0,313.0,298.0,313.0,300.0,302.0,288.0,270.0,266.0,25018,23259,22200,20868,19347,18784,18438,17906,17687,17703,17983,17729,17909,18334,18112,17482,16478,15576,14181,12729,11517,10548,0.9816100700582419,276.2519191676778,211.88485553512476,154.05707525966375,64.62275875825787,-28.46586314858189,-106.16793597991091,-168.2911278722853
B000002918,1603152096,대구,대구광역시교육청,대구성곡초등학교,2002-04-15,대구광역시 달서구 이곡동 1306-5,대구광역시 달서구 선원남로 127,35.85809784,128.5135151,대구광역시 달서구,1245.0,1174.0,1047.0,905.0,805.0,724.0,627.0,574.0,528.0,513.0,443.0,415.0,396.0,356.0,329.0,44892,44099,42094,38928,35116,33068,31636,30310,30041,30532,31323,31193,31298,31371,30471,28844,26422,24252,21600,18782,16290,14587,0.9487823137281023,373.66520191507993,244.16255934979517,128.1341801728056,-13.666401199257052,-164.34288623186353,-297.5883797383417,-388.64659620765644
B000002922,1795976102,대구,대구광역시교육청,대구파호초등학교,2000-02-29,대구광역시 달서구 호산동 350-1,대구광역시 달서구 달서대로109안길 76,35.85058152,128.4815078,대구광역시 달서구,825.0,709.0,628.0,548.0,503.0,455.0,451.0,420.0,385.0,339.0,321.0,305.0,279.0,267.0,236.0,44892,44099,42094,38928,35116,33068,31636,30310,30041,30532,31323,31193,31298,31371,30471,28844,26422,24252,21600,18782,16290,14587,0.9263848815504165,277.87310189335085,205.45777065990092,140.5769825605671,61.28488576820166,-22.970441818859513,-97.47870170067506,-148.39666581734116
B000002826,1925543427,대구,대구광역시교육청,대구관남초등학교,2001-03-01,대구광역시 북구 관음동 1386-2,대구광역시 북구 칠곡중앙대로91길 10,35.93683639,128.547778,대구광역시 북구,996.0,896.0,827.0,752.0,718.0,672.0,619.0,574.0,520.0,486.0,456.0,404.0,378.0,350.0,324.0,33230,32123,32025,31562,30560,30617,30543,29363,28161,27505,26997,25552,24745,24485,23779,22506,20900,19540,17918,16029,14416,13043,0.964232560204392,194.23571829199295,90.34712965103836,2.371737028561256,-102.55185623148145,-224.74708907255467,-329.0884922343603,-417.90482610984645
B000002880,2156565308,대구,대구광역시교육청,대구남송초등학교,1985-12-20,대구광역시 달서구 본동 275-1,대구광역시 달서구 송현로 192,35.83490796,128.5453631,대구광역시 달서구,799.0,720.0,646.0,579.0,502.0,477.0,442.0,408.0,388.0,380.0,381.0,346.0,313.0,293.0,287.0,44892,44099,42094,38928,35116,33068,31636,30310,30041,30532,31323,31193,31298,31371,30471,28844,26422,24252,21600,18782,16290,14587,0.9525621272716679,307.3312320019988,239.3099406534779,178.36600909844464,103.885222700312,24.74236596202462,-45.244858662465106,-93.07320679067777
B000002900,2212163209,대구,대구광역시교육청,대구성남초등학교,1963-08-31,대구광역시 달서구 두류동 812-1,대구광역시 달서구 성당로47길 35,35.85332963,128.5722856,대구광역시 달서구,872.0,743.0,647.0,569.0,511.0,485.0,477.0,471.0,451.0,432.0,425.0,369.0,342.0,317.0,336.0,44892,44099,42094,38928,35116,33068,31636,30310,30041,30532,31323,31193,31298,31371,30471,28844,26422,24252,21600,18782,16290,14587,0.9212975087036767,346.1649751125321,280.93585080345207,222.49357179820703,151.07010455308722,75.17593762369529,8.061578507994454,-37.80349114450888
