Ticker,Name,거래소업종,회계년,자기자본비율,차입금의존도,매출액증가율,영업이익률,총자본회전율,부채상환능력,당좌비율,ROA당기순이익,ESG등급_A,ESG등급_A+,ESG등급_B,ESG등급_B+,ESG등급_C,환경_A,환경_A+,환경_B,환경_B+,환경_C,사회_A,사회_A+,사회_B,사회_B+,사회_C,지배구조_A,지배구조_A+,지배구조_B,지배구조_B+,지배구조_C,log_당좌비율
A015890,태경산업,코스피 화학,2022,77.79,11.81,18.879509354874035,6.81,91.0,16.762459864480608,59.74438875691269,2.66,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,4.106674711813288
A016090,대현,코스피 섬유·의류,2022,81.52,0.33,10.90976963104946,9.46,138.0,39.58343360456668,135.08770217739837,8.8,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4.913299546848876
A016740,두올,코스피 운송장비·부품,2022,59.55,18.4,0.4197613736060424,4.77,137.0,18.11104963646941,115.34332790375,5.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,4.756545543056739
A016800,퍼시스,코스피 제조,2022,87.81,0.86,14.32205410938845,9.76,76.0,37.91143032031518,265.27276499596127,1.76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,5.584521215700768
A016880,웅진,코스피 일반서비스,2022,64.69,23.29,19.5673878829856,12.91,63.0,17.30950612789957,92.0146191403509,5.48,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,4.532756675856944
A017040,광명전기,코스피 전기·전자,2022,66.4,5.27,6.091622394857454,3.33,138.0,-1.265509285228094,176.45060523858882,2.91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,5.178692289842331
A017180,명문제약,코스피 제약,2022,49.48,27.52,11.308453138868678,4.82,161.0,5.393857997030553,56.5998514482328,4.41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4.0535199886747835
A017370,우신시스템,코스피 기계·장비,2022,59.28,20.73,-16.656818632441794,9.71,122.0,22.61574277981819,134.74894477564007,4.21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4.910807185492047
A017390,서울가스,코스피 전기·가스,2022,56.11,3.04,35.06452145555458,0.17,167.0,10.764345295649289,183.82576776900729,0.99,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,5.219413585466768
A017550,수산중공업,코스피 기계·장비,2022,61.28,27.21,16.193617346559485,7.8,111.0,7.940856327374315,43.958101177000295,3.39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3.805730971085927
A017670,SK텔레콤,코스피 통신,2022,39.28,36.35,2.5759099318093392,10.64,117.0,25.3744608844346,87.79644763944334,3.29,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,4.486346645137618
A017800,현대엘리베이,코스피 기계·장비,2022,52.02,22.12,7.262705872535746,4.28,140.0,-1.4126202425688072,81.1660635523524,5.16,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,4.408742364654054
A017960,한국카본,코스피 금속,2022,69.9,9.63,-5.8398110037324535,8.44,84.0,1.06772078334123,89.61146412870032,0.41,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,4.506580740680844
A018250,애경산업,코스피 화학,2022,75.45,5.16,3.747133128993463,6.37,168.0,27.7699346773028,171.5331968434793,3.65,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,5.150589663425606
A018470,조일알미늄,코스피 금속,2022,50.84,38.27,20.44252204896464,2.82,318.0,3.2044704288289005,66.81434740813957,4.98,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,4.216773786248705
A018670,SK가스,코스피 유통,2022,41.43,47.72,39.62674969645854,6.13,355.0,6.706507192119779,113.45038918360328,5.56,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,4.740141446861149
A018880,한온시스템,코스피 기계·장비,2022,36.4,46.51,11.954256330181746,-0.27,182.0,-2.350799012907143,74.66777761707483,0.32,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,4.326352410869496
A019180,티에이치엔,코스피 전기·전자,2022,35.17,33.98,6.856558492211429,5.48,377.0,19.35492095896342,51.62454614619493,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3.963182667665022
A019440,세아특수강,코스피 금속,2022,62.94,20.87,19.793793099297385,2.81,233.0,5.373584682271242,127.24442372963244,2.26,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,4.853938003414634
A020000,한섬,코스피 섬유·의류,2022,79.7,3.36,10.998866633093506,11.34,119.0,21.17304407724304,164.45750587432408,7.71,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,5.108714399759412
A020120,키다리스튜디오,코스피 IT 서비스,2022,83.5,10.25,57.79990074225599,4.65,35.0,2.601978606076748,180.02397017750823,3.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5.1986294544174285
A020760,일진디스플,코스피 전기·전자,2022,27.52,55.34,20.02108746875986,-0.18,453.0,2.946213046557916,30.262191542432333,-3.39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3.442409429459574
A021050,서원,코스피 금속,2022,51.17,44.61,5.367303222107278,0.06,200.0,8.417000873213906,43.13705152061564,0.1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,3.787299600242602
A021240,코웨이,코스피 일반서비스,2022,57.4,24.1,-0.0411857515852487,18.3,155.0,30.18653732563858,157.81469950066193,11.11,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,5.0677381106541315
A022100,포스코DX,코스피 일반서비스,2022,48.94,0.24,32.10701388995827,5.56,292.0,-1.5911597382063052,131.18070633652462,5.95,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,4.8841699737753785
A023000,삼원강재,코스피 운송장비·부품,2022,78.58,0.0,21.389563948636404,4.54,162.0,9.894661892293628,210.41877997593053,4.61,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,5.353840905705811
A023150,MH에탄올,코스피 음식료·담배,2022,56.71,39.08,12.00238867849861,1.14,85.0,-1.778709785018335,30.19190378489792,5.44,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,3.440158567067239
A023350,한국종합기술,코스피 일반서비스,2022,44.72,8.76,5.759796372781301,1.91,195.0,-2.0217579921931463,78.46720627059385,1.13,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,4.375344436817906
A023450,동남합성,코스피 화학,2022,54.33,32.15,20.65224940993573,6.96,402.0,30.65136865653384,57.795107219527466,11.63,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4.074058640890137
A023530,롯데쇼핑,코스피 유통,2022,37.47,45.65,4.8311633447702285,3.83,93.0,9.201238609684278,39.72748630288973,-1.52,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,3.706903203647032
A023590,다우기술,코스피 IT 서비스,2022,55.35,33.97,10.44944102081795,17.68,49.0,18.47481139872784,99.48481547301586,6.8,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,4.610006626263176
A023800,인지컨트롤스,코스피 운송장비·부품,2022,47.91,31.72,15.226640210091102,3.18,200.0,6.5142100025459575,51.47645463299519,2.12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3.960364585817873
A023810,인팩,코스피 운송장비·부품,2022,43.11,25.06,13.64555400563592,3.15,241.0,14.411875647544584,71.64977861249498,2.77,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,4.285650342695682
A023960,에쓰씨엔지니어링,코스피 건설,2022,41.57,12.38,58.93909492700195,1.55,358.0,-8.220089527173148,79.81624451255298,1.51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.3921779912674594
A024720,콜마홀딩스,코스피 금융,2022,63.69,26.02,9.643005935011196,3.07,10.0,9.054746003704054,45.10060242237851,1.23,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,3.830826017647774
A025000,KPX케미칼,코스피 화학,2022,77.35,9.35,2.73676833625347,4.5,150.0,40.55114649756034,164.30502889289335,4.21,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,5.107792427188735
A025540,한국단자,코스피 전기·전자,2022,69.21,1.41,21.76768391747908,4.08,145.0,12.854796919707326,118.07109937458225,3.92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,4.779720788431145
A025560,미래산업,코스피 의료·정밀기기,2022,70.66,16.55,18.82078846776729,14.05,65.0,-1.5833240325030835,151.63147725887205,4.13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.028026370572927
A025750,한솔홈데코,코스피 종이·목재,2022,55.06,31.41,9.489204368084426,1.74,168.0,4.85310157964904,54.377942881421845,1.95,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,4.0141813715386725
A025820,이구산업,코스피 금속,2022,37.72,41.82,28.49113269835404,3.19,344.0,-0.8041057027244513,36.38695661140492,1.73,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,3.6213218898860187
A025860,남해화학,코스피 화학,2022,57.91,20.22,49.43103325167127,2.93,443.0,-25.153267390226645,62.39570705725759,5.92,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,4.14939614711998
A025890,한국주강,코스피 기계·장비,2022,61.97,26.68,19.99894607440018,-0.95,188.0,8.82045633487179,89.61318953839051,3.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.506599782347144
A026940,부국철강,코스피 금속,2022,82.02,0.0,7.1490376118064525,2.82,170.0,15.686477702654564,256.89355712409133,4.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.552546930505026
A028050,삼성E&A,코스피 일반서비스,2022,33.02,2.51,31.21008396976348,7.57,432.0,0.0438660423506071,102.6063844946717,6.55,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,4.640598954322999
A028260,삼성물산,코스피 유통,2022,60.36,8.83,25.0275625543934,3.56,101.0,2.1751053767576694,92.40702946744396,3.49,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,4.5369666043668255
A028670,팬오션,코스피 운송·창고,2022,60.07,30.95,40.08697983568836,13.76,143.0,49.214042046726185,129.05311729314138,9.85,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,4.867942961566182
A030000,제일기획,코스피 일반서비스,2022,53.07,1.16,25.91038259387912,7.87,177.0,17.800803003596037,143.48531199529398,4.81,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,4.97317785529468
A030200,KT,코스피 통신,2022,48.85,26.75,-0.5340114341131019,6.39,127.0,26.10818053362746,98.92695504986987,2.56,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,4.60443946957857
A030720,동원수산,코스피 농업·임업 및 어업,2022,55.47,30.99,18.56978956349382,4.93,201.0,-5.911834623773645,176.65310337512713,6.53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.179832791355418
A031430,신세계인터내셔날,코스피 유통,2022,62.82,23.55,8.006284644635953,6.96,213.0,22.94568308655994,72.72790365480022,8.18,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,4.300381338867113
A031820,콤텍시스템,코스피 IT 서비스,2022,68.43,1.71,5.630686963751019,1.55,141.0,-2.791616583062556,150.163855178871,8.34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.018364382117903
A032560,황금에스티,코스피 금속,2022,84.85,10.51,17.838243803398292,17.26,68.0,-4.874448889076295,157.5170236584116,8.05,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,5.065861992334786
A032640,LG유플러스,코스피 통신,2022,43.75,34.83,-0.1767622847562044,8.21,162.0,31.76167450728405,98.46567782152307,3.59,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,4.599812638139456
A033530,SJG세종,코스피 운송장비·부품,2022,56.11,22.11,0.4257346888253188,1.66,112.0,2.93200469408724,111.06663140047566,1.0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4.7190936176169656
A033920,무학,코스피 음식료·담배,2022,79.72,8.47,21.615185798741688,11.02,31.0,23.182843445922792,35.18695473146748,-1.97,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,3.5886986873500546
A034120,SBS,코스피 오락·문화,2022,57.73,20.69,11.298485416480286,14.16,156.0,-0.0611039834440282,180.9390711929604,9.95,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5.203671857362529
A034230,파라다이스,코스피 오락·문화,2022,58.54,30.34,21.340695252535635,-9.8,20.0,-0.1876109937114563,111.57332118080232,1.47,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,4.723604753181054
A034590,인천도시가스,코스피 전기·가스,2022,47.27,4.81,44.59671941205707,1.11,370.0,6.606567992436813,161.88669579407022,3.1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,5.093054841272559
A035150,백산,코스피 화학,2022,63.45,20.91,10.914710433026077,13.44,141.0,41.2901995963065,108.23354246393598,9.82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.693488181565824
A037270,YG PLUS,코스피 IT 서비스,2022,69.04,2.64,16.229697558610965,5.81,115.0,31.68912475016552,226.9338647900824,5.35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.4290555201667905
A037560,LG헬로비전,코스피 오락·문화,2022,44.03,38.27,8.151206660688626,4.47,183.0,22.252176681443743,102.4695451964276,-1.88,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,4.639277320095723
A041650,상신브레이크,코스피 운송장비·부품,2022,49.68,34.9,18.69796909711252,7.19,183.0,-1.7892460688688043,66.9368266386296,2.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,4.2185782533493965
A042670,HD현대인프라코어,코스피 기계·장비,2022,36.27,32.6,16.219787329038084,6.71,344.0,1.0327416846323882,68.64831993981252,5.74,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,4.243458578467731
A044450,KSS해운,코스피 운송·창고,2022,24.96,71.06,26.13300892671555,15.86,108.0,8.849929103414691,14.156113534391764,2.77,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,2.7184039841808016
A044820,코스맥스비티아이,코스피 금융,2022,54.53,37.23,1.1173008782889626,13.39,34.0,3.955118035444933,38.046936410067566,-1.22,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,3.6647644202008642
A047040,대우건설,코스피 건설,2022,30.97,22.92,15.251520571364052,4.65,326.0,-7.983991806409889,103.95568250769888,2.7,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,4.653538189705089
A047400,유니온머티리얼,코스피 비금속,2022,53.75,31.02,6.790440889878302,3.05,137.0,-13.77238309490255,78.73467697013328,2.54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4.378704584898486
A047810,한국항공우주,코스피 운송장비·부품,2022,18.85,14.48,8.775610055284577,5.35,202.0,23.90276836655186,75.16565431183446,1.86,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,4.332910630267112
A049770,동원F&B,코스피 음식료·담배,2022,50.17,26.75,5.955575262359036,4.59,271.0,7.557402274579564,46.59444613178773,5.3,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,3.862716076526359
A049800,우진플라임,코스피 기계·장비,2022,35.73,35.21,8.79551164157344,8.95,275.0,14.03896388994306,45.81590333495268,7.43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.846222960049028
A051600,한전KPS,코스피 건설,2022,77.84,0.61,3.652454774099345,9.07,123.0,23.62008815168325,263.17978986811886,6.58,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,5.5766298935836325
A051630,진양화학,코스피 화학,2022,77.95,0.2,-16.37253846464676,-3.63,97.0,-10.6272877524716,156.25109753231143,-2.85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5.057843875093945
A051910,LG화학,코스피 화학,2022,64.11,21.55,10.581350907164278,4.65,114.0,11.75914428162255,109.94273995419891,9.43,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,4.709014211944235
A052690,한전기술,코스피 일반서비스,2022,66.63,0.12,16.66120878641113,2.4,96.0,1.8072445140028908,152.59928111855126,2.36,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,5.034347140484854
A053210,스카이라이프,코스피 오락·문화,2022,69.17,17.98,5.863154688545835,7.29,88.0,41.72043453751582,152.41407429357133,2.98,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,5.033140633704732
A053690,한미글로벌,코스피 일반서비스,2022,68.1,16.69,25.255936980843696,7.05,134.0,4.954682913769388,177.42016843151816,7.31,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,5.18414126550222
A057050,현대홈쇼핑,코스피 유통,2022,82.94,1.43,1.9651575321155468,10.23,72.0,0.0338188698591948,237.5058907801848,3.74,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,5.47439400931136
A058430,포스코스틸리온,코스피 금속,2022,62.2,14.19,-11.089081801221743,2.8,365.0,13.403123304115812,129.94064833307596,3.18,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,4.874744154375943
A058730,다스코,코스피 금속,2022,44.2,35.32,2.512621445287544,3.97,202.0,4.644555262748641,136.21415084957795,1.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4.921542850276236
A058850,KTcs,코스피 IT 서비스,2022,54.69,0.0,7.797340015678178,2.74,362.0,-9.450855588050493,150.65263143200792,4.41,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,5.0215925859920105
A058860,KTis,코스피 IT 서비스,2022,49.72,26.47,14.482569308385608,3.65,276.0,6.832642780168349,87.12367007748905,4.16,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,4.478741169699284
A060980,HL홀딩스,코스피 금융,2022,54.1,36.55,25.60053466980085,12.3,84.0,2.235683820356252,80.05575149765903,4.98,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,4.3951372080040025
A063160,종근당바이오,코스피 제약,2022,47.28,44.44,9.85607130412729,-9.49,101.0,-1.9446162625395231,55.10123818519832,-5.48,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,4.027157883322492
A064350,현대로템,코스피 운송장비·부품,2022,31.31,23.76,10.374522424665257,5.73,231.0,23.071542535724777,120.74699163955128,4.91,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,4.801945052331352
A064960,SNT모티브,코스피 운송장비·부품,2022,71.82,0.01,11.704007513594483,11.26,116.0,30.308501391802228,197.1361066852965,7.73,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,5.288954202039713
A066570,LG전자,코스피 전기·전자,2022,34.44,26.69,2.494675793270562,0.4,296.0,2.035658609572942,62.98453125033684,2.93,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,4.1586413549322225
A067830,세이브존I&C,코스피 유통,2022,80.92,3.14,-2.3106211305820468,7.72,26.0,27.53262263631501,155.1085942741049,1.61,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,5.05055188221408
A069260,TKG휴켐스,코스피 화학,2022,78.64,4.09,43.50106700143013,9.48,169.0,22.31517526297693,285.92252830201187,9.16,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,5.659212243090355
A069460,대호에이엘,코스피 금속,2022,47.47,40.77,21.363045169858275,5.37,245.00000000000003,6.280088245404055,82.14542525417336,3.97,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4.420591186135895
A069620,대웅제약,코스피 제약,2022,48.02,32.07,10.053749059488815,9.12,182.0,12.951195083809171,46.875897666226514,3.69,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,3.868612197533414
A069730,DSR제강,코스피 금속,2022,70.58,16.85,26.33179272368833,10.08,155.0,26.99325589995741,111.7934620527724,11.54,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,4.725558376859115
A069960,현대백화점,코스피 유통,2022,54.04,27.16,9.500436949700395,15.23,40.0,8.632119350138009,54.604225030887335,2.23,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,4.018259188133621
A071090,하이스틸,코스피 금속,2022,52.32,30.9,26.80188476468848,3.9,207.0,-0.1214507652702021,83.89546004555103,2.71,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,4.441420617747945
A071970,HD현대마린엔진,코스피 기계·장비,2022,48.45,21.49,31.034466146090445,6.21,103.0,-9.18290979911422,56.3811746622571,4.03,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,4.049716281975903
A077500,유니퀘스트,코스피 유통,2022,48.8,19.68,24.60497304462044,6.52,332.0,-16.77216414671788,99.89753300248132,7.07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.614105477134805
A077970,STX엔진,코스피 기계·장비,2022,29.87,28.55,12.318464689444683,-2.31,196.0,4.062640633286072,51.16733786833218,-3.38,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3.9544565877149265
A078520,에이블씨엔씨,코스피 화학,2022,69.3,6.98,-3.735906206208539,4.74,158.0,44.226354104318695,175.98965487363415,2.34,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,5.176091283824119
A079550,LIG넥스원,코스피 금속,2022,31.1,12.1,21.7658104400196,8.07,261.0,21.86822886022123,84.30341708727039,4.41,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,4.446214513335014
A082740,한화엔진,코스피 기계·장비,2022,23.18,22.25,27.640051621356765,-3.86,355.0,-2.874022158460692,43.86526866063905,-4.61,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,3.8036639689331184
A083420,그린케미칼,코스피 화학,2022,62.28,18.58,13.521944233784255,5.3,264.0,25.290039930194684,74.85910895772456,1.41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.32887779031416
A084680,이월드,코스피 제조,2022,57.06,32.63,0.5441418400735865,11.55,52.0,8.86840883617076,15.42574021500272,1.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2.7988496297176346
A084870,TBH글로벌,코스피 섬유·의류,2022,53.59,22.53,8.01031746659322,2.04,354.0,-6.652856129356683,55.5642694590701,4.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4.035377504225112
A085310,엔케이,코스피 금속,2022,79.62,8.36,-5.889372380797853,1.05,64.0,0.5945624322816745,243.3199776922762,2.97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.498478750164965
A086280,현대글로비스,코스피 운송·창고,2022,50.55,20.28,22.513768498759525,7.41,404.0,26.54258243131789,140.52019690101707,11.18,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,4.95244244118053
A088790,진도,코스피 유통,2022,80.63,12.07,7.626979252376942,9.61,62.0,34.29171224685291,127.97458515388637,3.45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4.859615370640845
A089470,HDC현대EP,코스피 화학,2022,53.09,23.75,18.73356543291922,1.47,330.0,0.7922633038683156,105.73209455880524,3.2,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,4.670321905569861
A090350,노루페인트,코스피 화학,2022,52.9,15.29,3.226311781797375,2.71,213.0,12.614678410011445,101.1337730998749,1.24,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,4.626283454997231
A092220,KEC,코스피 전기·전자,2022,67.47,10.29,-3.2342756163536768,5.49,86.0,3.314447697498508,78.26416454632734,4.94,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4.37278612923242
A092780,동양피스톤,코스피 운송장비·부품,2022,37.32,37.99,9.714414591325294,1.32,308.0,6.471410993090034,68.47521853453735,-0.82,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4.240970121136932
A093050,LF,코스피 섬유·의류,2022,76.9,12.57,11.036086762715811,5.96,88.0,6.413035946127138,120.74671054009752,8.17,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,4.801942743446553
A093370,후성,코스피 화학,2022,64.59,23.58,35.40980159652732,18.43,130.0,34.503066180632004,57.41743856916505,11.36,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,4.067614450896779
A095570,AJ네트웍스,코스피 일반서비스,2022,26.61,64.28,21.916598204219675,12.88,160.0,-0.5831254094598832,28.04707936559,-0.13,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,3.3689179400539446
A095720,웅진씽크빅,코스피 일반서비스,2022,58.93,11.95,6.504389962184365,4.21,183.0,35.00878701599881,120.51138791276333,1.03,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,4.800007986065503
A096760,JW홀딩스,코스피 금융,2022,47.53,37.7,10.035940422941692,19.88,48.0,8.098291808405705,37.1421884939041,2.38,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,3.6413209790689174
A097230,HJ중공업,코스피 건설,2022,15.02,32.79,4.782300283153251,0.36,437.0,3.845693118361394,86.8429974347094,-2.03,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,4.475551100980353
A097950,CJ제일제당,코스피 음식료·담배,2022,46.22,35.32,15.40001729885747,5.16,150.0,4.014480520317031,35.0833556640104,2.41,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,3.5858316970783277
A100220,비상교육,코스피 오락·문화,2022,64.25,11.78,24.323853168397203,0.96,100.0,-0.2670224927501863,110.52133097223494,-0.35,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,4.714215881770935
A100840,SNT에너지,코스피 기계·장비,2022,64.09,13.12,10.396152804293646,1.25,74.0,13.969691177154536,246.8922800196408,1.84,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,5.512994297046116
A101530,해태제과식품,코스피 음식료·담배,2022,37.94,34.34,3.692577678590303,3.87,223.0,4.115844278028692,35.8046013135027,-0.46,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,3.6056228730515825
