조사년도,학교명,시도명,지역명,학제유형명,고등교육학교_입학생수,6학년재적학생수,5학년재적학생수,4학년재적학생수,3학년재적학생수,2학년재적학생수,1학년재적학생수
2017,청주교육대학교,충북,충북 청주시,교육대학,308,0,0,344,319,332,328
2017,대전대학교,대전,대전 동구,대학,2224,0,56,3519,4023,5469,2903
2017,충주대학교,충북,충북 충주시,대학,2052,0,31,3071,3981,5525,3404
2017,한동대학교,경북,경북 포항시,대학,801,0,0,2050,1788,1792,1452
2017,우송대학교,대전,대전 동구,대학,2190,0,0,2909,3558,4808,3695
2017,배재대학교,대전,대전 서구,대학,2144,0,29,2747,3185,4372,3641
2017,목원대학교,대전,대전 서구,대학,1957,0,27,3348,3654,4505,2408
2017,서울교육대학교,서울,서울 서초구,교육대학,387,0,0,414,432,419,397
2017,호서대학교,충남,충남 아산시,대학,3012,0,54,4374,5591,7684,3192
2017,광주과학기술원,광주,광주 북구,대학,199,0,0,146,376,310,284
2017,군산대학교,전북,전북 군산시,대학,1799,0,0,2814,3554,4835,2164
2017,숙명여자대학교,서울,서울 용산구,대학,2419,80,83,5480,4036,2895,2807
2017,남서울대학교,충남,충남 천안시,산업대학,0,0,27,1214,427,330,96
2017,충주대학교,충북,충북 충주시,산업대학,0,0,0,2,0,1,0
2017,명지대학교,경기,경기 용인시,대학,1470,0,209,3253,3406,3837,1840
2017,명지대학교,서울,서울 서대문구,대학,1535,0,0,4429,3636,3063,1823
2017,춘천교육대학교,강원,강원 춘천시,교육대학,343,0,0,398,364,356,350
2017,목포해양대학교,전남,전남 목포시,대학,707,0,0,726,833,1034,926
2017,남서울대학교,충남,충남 천안시,대학,2362,0,12,3137,4118,4873,2889
2017,서울한영대학교,서울,서울 구로구,대학,192,0,0,279,335,292,250
2017,중원대학교,충북,충북 괴산군,대학,993,0,0,1002,1980,2395,1214
2017,한국공학대학교,경기,경기 시흥시,대학,1593,0,0,1824,2928,3530,3502
2017,한국항공대학교,경기,경기 고양시,대학,950,0,0,1836,1648,2312,1835
2017,원광대학교,전북,전북 익산시,대학,3718,49,99,7116,7051,9460,5064
2017,경상국립대학교,경남,경남 진주시,대학,3214,36,94,6383,5769,8851,4159
2017,영남신학대학교,경북,경북 경산시,대학,120,0,0,145,181,151,137
2017,이화여자대학교,서울,서울 서대문구,대학,3400,132,187,8440,5248,3992,3617
2017,한려대학교,전남,전남 광양시,대학,131,0,0,129,270,251,191
2017,대구경북과학기술원,대구,대구 달성군,대학,205,0,0,114,168,193,341
2017,고신대학교,부산,부산 영도구,대학,930,0,0,1508,1378,1872,1271
2017,창신대학교,경남,경남 창원시,대학,506,0,0,377,604,810,594
2017,경남과학기술대학교,경남,경남 진주시,산업대학,0,0,0,0,0,0,0
2017,순천향대학교,충남,충남 아산시,대학,2530,0,13,4177,4809,5641,2750
2017,한국체육대학교,서울,서울 송파구,대학,625,0,0,1085,1059,1101,646
2017,남부대학교,광주,광주 광산구,대학,739,0,0,1056,1236,1303,1013
2017,초당대학교,전남,전남 무안군,산업대학,0,0,0,132,35,33,3
2017,한양대학교,경기,경기 안산시,대학,2077,31,92,5350,4235,4385,2488
2017,한양대학교,서울,서울 성동구,대학,3435,0,146,9306,7027,7265,4503
2017,부경대학교,부산,부산 남구,대학,3588,0,78,8369,6907,9589,4414
2017,수원대학교,경기,경기 화성시,대학,2285,0,0,4388,4709,5105,2709
2017,한경대학교,경기,경기 안성시,산업대학,0,0,12,960,265,75,33
2017,충남대학교,대전,대전 유성구,대학,3657,55,120,8845,7674,8653,4512
2017,한국외국어대학교,서울,서울 동대문구,대학,3857,0,0,8998,8123,7543,4602
2017,대구가톨릭대학교,경북,경북 경산시,대학,3005,56,85,5647,5080,7134,3746
2017,부산가톨릭대학교,부산,부산 금정구,대학,970,0,0,1289,1463,1906,1142
2017,인제대학교,경남,경남 김해시,대학,2211,32,65,3454,3445,5335,2769
2017,인제대학교,부산,부산 부산진구,대학,86,0,0,291,322,216,204
2017,한국국제대학교,경남,경남 진주시,대학,799,0,0,1097,1316,1931,1331
2017,한성대학교,서울,서울 성북구,대학,1544,0,0,3360,3255,3848,1679
2017,동국대학교,경북,경북 경주시,대학,1855,0,0,2945,3037,3929,3312
2017,동국대학교,서울,서울 중구,대학,3113,38,39,6457,5748,6493,4776
2017,한밭대학교,대전,대전 유성구,대학,2040,0,14,2097,3747,4356,3699
2017,경남과학기술대학교,경남,경남 진주시,대학,1254,0,25,1741,2076,3013,2319
2017,서울과학기술대학교,서울,서울 노원구,산업대학,0,0,37,1735,535,266,132
2017,상지대학교,강원,강원 원주시,대학,1673,0,0,2712,3303,4271,2229
2017,차의과학대학교,경기,경기 포천시,대학,527,39,45,645,1097,820,560
2017,중부대학교,충남,충남 금산군,대학,2012,0,0,2905,3585,5363,3410
2017,금강대학교,충남,충남 논산시,대학,143,0,0,329,260,355,170
2017,한국과학기술원,대전,대전 유성구,대학,755,0,0,1678,1275,1083,1213
2017,성신여자대학교,서울,서울 성북구,대학,2221,0,0,5151,3462,2651,2260
2017,침례신학대학교,대전,대전 유성구,대학,360,0,0,568,679,616,418
2017,순천대학교,전남,전남 순천시,대학,1663,33,77,2984,3256,4355,1988
2017,대구외국어대학교,경북,경북 경산시,대학,86,0,0,120,152,165,114
2017,가톨릭꽃동네대학교,충북,충북 청주시,대학,112,0,0,164,191,190,142
2018,광주여자대학교,광주,광주 광산구,대학,941,0,0,1105,1114,1003,1013
2018,호원대학교,전북,전북 군산시,산업대학,1313,0,0,1940,2589,2438,1609
2018,우송대학교,대전,대전 동구,산업대학,0,0,0,0,0,0,0
2018,한경국립대학교,경기,경기 안성시,대학,1302,0,25,3051,2796,3011,2094
2018,삼육대학교,서울,서울 노원구,대학,1220,39,73,2193,2480,2575,1851
2018,연세대학교,강원,강원 원주시,대학,1624,0,0,3606,4045,2916,2074
2018,연세대학교,서울,서울 서대문구,대학,3949,42,119,9918,9432,7571,4945
2018,전남대학교,광주,광주 북구,대학,3475,63,143,8023,7595,8404,4850
2018,전남대학교,전남,전남 여수시,대학,772,0,17,1135,1289,2138,1067
2018,신한대학교,경기,경기 동두천시,대학,351,0,0,510,613,783,414
2018,신한대학교,경기,경기 의정부시,대학,1197,0,0,2159,2418,2316,1472
2018,대구대학교,경북,경북 경산시,대학,4308,0,0,6941,7458,11006,5352
2018,경운대학교,경북,경북 구미시,대학,1242,0,0,1404,2304,2834,1509
2018,아세아연합신학대학교,경기,경기 양평군,대학,172,0,0,245,393,378,241
2018,전북대학교,전북,전북 전주시,대학,4050,0,0,8542,8142,10285,5307
2018,중앙대학교,경기,경기 안성시,대학,1125,0,0,2954,2521,2321,1712
2018,중앙대학교,서울,서울 동작구,대학,4097,115,202,7333,8582,8866,6323
2018,홍익대학교,서울,서울 마포구,대학,2774,0,131,6429,5321,5915,3700
2018,홍익대학교,세종,세종 ,대학,0,0,0,0,0,0,0
2018,홍익대학교,세종,세종 ,대학,1359,0,91,3081,3192,3109,1769
2018,신경대학교,경기,경기 화성시,대학,193,0,0,279,301,525,406
2018,경운대학교,경북,경북 구미시,산업대학,0,0,0,0,0,0,0
2018,전주교육대학교,전북,전북 전주시,교육대학,302,0,0,311,314,322,317
2018,제주국제대학교,제주,제주 제주시,대학,444,0,0,416,663,840,586
2018,광운대학교,서울,서울 노원구,대학,1863,0,58,4249,3528,4256,2446
2018,추계예술대학교,서울,서울 서대문구,대학,275,0,0,485,610,451,382
2018,광신대학교,광주,광주 북구,대학,118,0,0,169,205,194,151
2018,송원대학교,광주,광주 남구,대학,835,0,0,714,1246,1539,1093
2018,을지대학교,경기,경기 성남시,대학,954,0,0,1721,1716,1735,1121
2018,을지대학교,대전,대전 중구,대학,157,0,0,234,191,280,224
2018,동의대학교,부산,부산 부산진구,대학,3856,0,42,6394,6251,9249,4591
2018,경인교육대학교,경기,경기 안양시,교육대학,0,0,0,734,723,6,0
2018,경인교육대학교,인천,인천 계양구,교육대학,657,0,0,0,0,688,685
2018,안양대학교,경기,경기 안양시,대학,1070,0,0,1891,1948,2316,1774
2018,안양대학교,인천,인천 강화군,대학,118,0,0,159,125,217,197
2018,대구교육대학교,대구,대구 남구,교육대학,412,0,0,457,434,428,423
2018,정석대학,서울,서울 강서구,기술대학(대학과정),32,0,0,46,40,0,0
2018,정석대학,서울,서울 강서구,기술대학(전문대학과정),10,0,0,0,0,0,10
2018,서남대학교,전북,전북 남원시,대학,0,0,0,0,0,0,0
2018,서남대학교,충남,충남 아산시,대학,0,0,0,0,0,0,0
2018,공주대학교,충남,충남 공주시,대학,3178,0,75,5436,5812,6760,3659
2018,동명대학교,부산,부산 남구,대학,1931,0,0,2926,3524,5677,2814
2018,한일장신대학교,전북,전북 완주군,대학,221,0,0,320,425,366,335
2018,서강대학교,서울,서울 마포구,대학,1906,0,0,4295,4087,3816,2446
2018,부산대학교,부산,부산 금정구,대학,4444,74,171,10960,9341,11087,5836
2018,울산대학교,울산,울산 남구,대학,2892,0,85,6452,5231,7522,3728
2018,한서대학교,충남,충남 서산시,대학,1691,0,0,2600,3149,4004,1794
2018,광주가톨릭대학교,전남,전남 나주시,대학,23,0,0,22,71,35,24
2018,동양대학교,경북,경북 영주시,대학,1072,0,0,1410,1615,2449,1492
2018,가톨릭관동대학교,강원,강원 강릉시,대학,2171,0,47,3210,4675,5871,2955
2018,한북대학교,경기,경기 동두천시,대학,0,0,0,17,9,19,1
2018,제주대학교,제주,제주 제주시,대학,2269,0,48,6072,4846,5852,3146
2018,서울여자대학교,서울,서울 노원구,대학,1688,0,0,4572,2771,1925,1964
2018,목포가톨릭대학교,전남,전남 목포시,대학,127,0,0,154,156,194,153
2018,강서대학교,서울,서울 강서구,대학,297,0,0,586,572,547,481
2018,한중대학교,강원,강원 동해시,대학,0,0,0,0,0,0,0
2018,대진대학교,경기,경기 포천시,대학,1904,0,0,3012,3633,4405,2056
2018,장로회신학대학교,서울,서울 광진구,대학,159,0,0,302,301,254,213
2018,백석대학교,충남,충남 천안시,대학,2917,0,0,4700,5930,6139,3531
2018,수원가톨릭대학교,경기,경기 화성시,대학,39,0,0,22,71,95,43
2018,한국해양대학교,부산,부산 영도구,대학,1571,0,0,3014,2324,2789,2748
2018,대전가톨릭대학교,세종,세종 ,대학,10,0,0,15,56,15,10
2018,국민대학교,서울,서울 성북구,대학,3406,0,117,7055,7023,7684,6073
2018,대전신학대학교,대전,대전 대덕구,대학,20,0,0,55,54,26,21
2018,나사렛대학교,충남,충남 천안시,대학,1352,0,0,2206,1903,2469,2029
2018,경동대학교,강원,강원 고성군,대학,227,0,0,1163,1549,1415,440
2018,경동대학교,강원,강원 원주시,대학,979,0,0,664,1191,1483,1112
2018,경동대학교,경기,경기 양주시,대학,767,0,0,389,527,586,818
2018,고려대학교,서울,서울 성북구,대학,4502,0,66,7253,9334,11112,7411
2018,고려대학교,세종,세종 ,대학,1444,37,35,2391,3114,3546,3230
2018,목포대학교,전남,전남 무안군,대학,1668,33,75,2799,3310,4258,2180
2018,성공회대학교,서울,서울 구로구,대학,527,0,0,988,1091,1104,685
2018,대구예술대학교,경북,경북 칠곡군,대학,336,0,0,462,584,726,445
2018,위덕대학교,경북,경북 경주시,대학,803,0,0,838,1102,1690,1053
2018,한국전통문화대학교,충남,충남 부여군,대학,142,0,0,253,207,287,151
2018,인천대학교,인천,인천 연수구,대학,2724,0,0,6401,5903,6236,3435
2018,동아대학교,부산,부산 사하구,대학,4317,0,57,9249,7802,9046,8303
2018,예원예술대학교,경기,경기 양주시,대학,101,0,0,208,173,186,120
2018,예원예술대학교,전북,전북 임실군,대학,223,0,0,162,294,402,284
2018,영산선학대학교,전남,전남 영광군,대학,8,0,0,27,17,8,22
2018,서울대학교,서울,서울 관악구,대학,3373,64,121,8190,6296,6278,4401
2018,초당대학교,전남,전남 무안군,대학,784,0,0,960,1533,1543,961
2018,동신대학교,전남,전남 나주시,대학,1632,0,0,2038,2519,3121,2633
2018,상명대학교,서울,서울 종로구,대학,1545,0,0,3377,2982,3006,2054
2018,상명대학교,충남,충남 천안시,대학,0,0,0,0,0,0,0
2018,상명대학교,충남,충남 천안시,대학,1399,0,0,2727,3122,2859,1730
2018,총신대학교,서울,서울 동작구,대학,411,0,0,747,737,735,556
2018,서울과학기술대학교,서울,서울 노원구,대학,2276,0,76,3645,4479,5351,4484
2018,대신대학교,경북,경북 경산시,대학,114,0,0,158,263,180,168
2018,계명대학교,대구,대구 달서구,대학,4905,33,85,9040,9478,10842,9351
2018,충북대학교,충북,충북 청주시,대학,2967,50,118,6221,6280,7209,3966
2018,강남대학교,경기,경기 용인시,대학,1592,0,0,2808,3348,3212,2554
2018,공주교육대학교,충남,충남 공주시,교육대학,378,0,0,413,385,380,405
2018,울산과학기술대학교,울산,울산 울주군,대학,390,0,0,1773,1476,778,447
2018,포항공과대학교,경북,경북 포항시,대학,335,0,0,763,501,447,352
2018,강릉원주대학교,강원,강원 강릉시,대학,1406,0,0,2349,2755,3516,1760
2018,강릉원주대학교,강원,강원 원주시,대학,507,0,0,715,1033,1224,600
2018,서울기독대학교,서울,서울 은평구,대학,140,0,0,292,251,170,146
2018,청운대학교,충남,충남 홍성군,산업대학,1462,0,0,2074,2728,2879,2466
2018,서울장신대학교,경기,경기 광주시,대학,116,0,0,128,201,243,190
2018,극동대학교,충북,충북 음성군,대학,980,0,0,1257,1414,1989,1570
2018,창원대학교,경남,경남 창원시,대학,1885,0,31,4125,3688,4702,2375
2018,숭실대학교,서울,서울 동작구,대학,3129,0,47,6529,6985,7203,3648
2018,영남대학교,경북,경북 경산시,대학,4854,76,172,10381,8640,10634,8458
2018,인하대학교,인천,인천 남구,대학,3925,0,67,9603,8566,9602,5159
2018,건국대학교,서울,서울 광진구,대학,3465,0,0,7607,7500,7990,5762
2018,건국대학교,충북,충북 충주시,대학,1718,0,0,3792,3573,3755,3035
2018,중앙승가대학교,경기,경기 김포시,대학,30,0,0,45,54,44,30
2018,경성대학교,부산,부산 남구,대학,3066,53,56,5282,4505,5789,5441
2018,경남대학교,경남,경남 창원시,대학,3029,0,30,4949,4567,7885,3873
2018,성균관대학교,서울,서울 종로구,대학,4154,76,158,9306,9933,7843,5314
2018,호남신학대학교,광주,광주 남구,대학,142,0,0,216,267,245,208
2018,우석대학교,전북,전북 완주군,대학,1773,49,51,2149,3065,3840,2303
2018,경주대학교,경북,경북 경주시,대학,289,0,0,733,584,995,551
2018,예수대학교,전북,전북 전주시,대학,138,0,0,177,200,216,152
2018,선문대학교,충남,충남 아산시,대학,2303,0,37,3690,4041,5650,2527
2018,가야대학교,경남,경남 김해시,대학,639,0,0,802,919,1044,996
2018,가야대학교,경북,경북 고령군,대학,0,0,0,0,0,0,0
2018,성결대학교,경기,경기 안양시,대학,1295,0,0,1997,2044,2510,2215
2018,경북대학교,대구,대구 북구,대학,4984,41,106,8529,8791,11202,10663
2018,한국산업기술대학교,경기,경기 시흥시,산업대학,0,0,0,0,0,0,0
2018,한국교원대학교,충북,충북 청주시,대학,584,0,0,846,851,796,639
2018,한밭대학교,대전,대전 유성구,산업대학,0,0,0,0,0,0,0
2018,경기대학교,경기,경기 수원시,대학,2819,0,106,4614,5322,5997,4804
2018,경기대학교,서울,서울 서대문구,대학,408,0,0,948,893,849,640
2018,가천대학교,경기,경기 성남시,대학,4084,28,100,10380,8860,8901,5296
2018,조선대학교,광주,광주 동구,대학,4622,79,143,7035,8082,10421,9118
2018,한세대학교,경기,경기 군포시,대학,625,0,0,1378,1144,1093,736
2018,협성대학교,경기,경기 화성시,대학,1093,0,0,1657,1931,2188,1261
2018,금오공과대학교,경북,경북 구미시,대학,1316,0,50,2804,2568,4192,1682
2018,루터대학교,경기,경기 용인시,대학,85,0,0,116,146,150,103
2018,한신대학교,경기,경기 오산시,대학,1223,0,0,2633,2299,2709,1552
2018,서원대학교,충북,충북 청주시,대학,1763,0,0,2336,2667,3640,2022
2018,용인대학교,경기,경기 용인시,대학,1497,0,0,2219,2636,3020,2818
2018,칼빈대학교,경기,경기 용인시,대학,167,0,0,117,174,187,280
2018,부산장신대학교,경남,경남 김해시,대학,69,0,0,93,101,118,87
2018,아주대학교,경기,경기 수원시,대학,2145,42,110,4116,4441,4838,3926
2018,제주국제대학교,제주,제주 제주시,대학,0,0,0,0,0,0,0
2018,전주대학교,전북,전북 전주시,대학,2688,0,46,4500,4837,6284,3509
2018,서경대학교,서울,서울 성북구,대학,1456,0,0,3404,2899,2915,1740
2018,부산교육대학교,부산,부산 연제구,교육대학,383,0,0,437,410,402,393
2018,서울신학대학교,경기,경기 부천시,대학,543,0,0,983,1002,897,624
2018,인천가톨릭대학교,인천,인천 강화군,대학,15,0,0,28,77,19,19
