학교명,설립일자,본교분교구분,소재지지번주소,소재지도로명주소,시도교육청명,위도,시군구별,경도,시도명,개방ID,학제유형명,2009_학생수,2010_학생수,2011_학생수,2012_학생수,2013_학생수,2014_학생수,2015_학생수,2016_학생수,2017_학생수,2018_학생수,2019_학생수,2020_학생수,2021_학생수,2022_학생수,2023_학생수,2012_해당지역예측학생수,2013_해당지역예측학생수,2014_해당지역예측학생수,2015_해당지역예측학생수,2016_해당지역예측학생수,2017_해당지역예측학생수,2018_해당지역예측학생수,2019_해당지역예측학생수,2020_해당지역예측학생수,2021_해당지역예측학생수,2022_해당지역예측학생수,2023_해당지역예측학생수,2024_해당지역예측학생수,2025_해당지역예측학생수,2026_해당지역예측학생수,2027_해당지역예측학생수,2028_해당지역예측학생수,2029_해당지역예측학생수,2030_해당지역예측학생수,2031_해당지역예측학생수,2032_해당지역예측학생수,2033_해당지역예측학생수,2034_해당지역예측학생수,2035_해당지역예측학생수,2036_해당지역예측학생수,상관계수,2024_예측학생수,2025_예측학생수,2026_예측학생수,2027_예측학생수,2028_예측학생수,2029_예측학생수,2030_예측학생수,2031_예측학생수,2032_예측학생수,2033_예측학생수,2034_예측학생수,2035_예측학생수,2036_예측학생수
북동중학교,2005-03-24,본교,대구광역시 달성군 논공읍 남리 318,대구광역시 달성군 논공읍 논공로7길 43,대구광역시교육청,35.73243383,대구광역시 달성군,128.4374066,대구,3183501064,중학교,774,766,742,748,726,703,615,459,362,332,349,312,265,235,234,7333.0,7244.0,7059.0,6717.0,6010.0,5579.0,5338.0,5137.0,5100.0,5160.0,5347.0,5675.0,5948.0,6279.0,6103.0,5925.0,5699.0,6098.0,6879.0,7805.0,8190.0,7867.0,7215.0,6463.0,5846.0,0.9543502646408643,439.1471612290411,511.12076989234856,472.8508148327048,434.14597392011046,385.0038725367042,471.7636002003285,641.5865257774979,842.9386756935783,926.6542023865493,856.4201371350439,714.6473490731814,551.1302683637944,416.96798272856586
논공중학교,1996-11-09,본교,대구광역시 달성군 논공읍 남리 717-5,대구광역시 달성군 논공읍 논공로 256,대구광역시교육청,35.72382525,대구광역시 달성군,128.4572009,대구,4948958396,중학교,438,466,412,421,384,357,317,253,207,181,161,158,152,139,159,7333.0,7244.0,7059.0,6717.0,6010.0,5579.0,5338.0,5137.0,5100.0,5160.0,5347.0,5675.0,5948.0,6279.0,6103.0,5925.0,5699.0,6098.0,6879.0,7805.0,8190.0,7867.0,7215.0,6463.0,5846.0,0.9787262254593324,237.65602257737942,275.7033238858892,255.4727346704883,235.0122523958214,209.03433669877234,254.89800202232345,344.6712416656653,451.11172810578626,495.36614201447594,458.23841294302986,383.2932756223398,296.85348533835383,225.93147655481755
구암중학교,1995-03-01,본교,대구광역시 북구 구암동 694-2,대구광역시 북구 태암로 85,대구광역시교육청,35.927514,대구광역시 북구,128.557125,대구,7033370077,중학교,1200,1150,1166,1156,1111,1003,913,841,798,738,691,698,664,638,583,17442.0,16896.0,16501.0,15788.0,15227.0,15524.0,15774.0,15333.0,15093.0,14769.0,14030.0,13068.0,12736.0,12967.0,12484.0,12009.0,11518.0,11295.0,10497.0,9382.0,8245.0,7421.0,6647.0,6171.0,5622.0,0.9130068153762944,427.5731202548466,460.88564319519446,391.23218613810354,322.7324095291631,251.92527202392148,219.76642953172427,104.68680482870423,-56.10740763228205,-220.07424132568258,-338.903327485192,-450.5219108437601,-519.1658975087194,-598.3372182630526
태종대중학교,1974-12-21,본교,부산광역시 영도구 동삼동 523-1,부산광역시 영도구 함지로79번길 9,부산광역시교육청,35.07367396,부산광역시 영도구,129.0649205,부산,2242500603,중학교,575,537,527,488,474,454,373,316,286,287,257,262,260,266,267,5939.0,5425.0,4967.0,4415.0,3963.0,3508.0,3158.0,2905.0,2851.0,2856.0,2668.0,2567.0,2512.0,2538.0,2328.0,2130.0,1971.0,1906.0,1722.0,1492.0,1219.0,1039.0,901.0,876.0,904.0,0.9769319841019224,237.1119720439694,239.08577922809735,223.14349043321758,208.1121895694738,196.04159948192196,191.10708152160205,177.13859991085025,159.6779978974105,138.9530224640668,125.28820349702701,114.81184228896316,112.91395076576319,115.03958927174716
용산중학교,1984-12-18,본교,대구광역시 달서구 용산동 888,대구광역시 달서구 와룡로45길 72,대구광역시교육청,35.85416455,대구광역시 달서구,128.5323609,대구,4034123420,중학교,1125,1077,1021,951,927,857,779,659,595,572,552,569,557,521,456,22781.0,24170.0,23767.0,22111.0,19929.0,18327.0,16817.0,15187.0,14741.0,14819.0,15123.0,15300.0,15713.0,16200.0,15893.0,15585.0,15171.0,14578.0,13259.0,11251.0,9674.0,8341.0,7531.0,6616.0,6246.0,0.9420777780723347,545.2219062680724,565.713509575796,552.7958048212352,539.8360228524901,522.4160561802158,497.46426816896326,441.9644226599544,357.47337657800597,291.1176098094639,235.02868330187567,200.94613981264354,162.4454888340665,146.87691958589875
호성중학교,2003-03-01,본교,경기도 안양시 동안구 호계동 781-3,경기도 안양시 동안구 호성로 55,경기도교육청,37.36691837,동안구,126.9637649,경기,6068880975,중학교,1389,1252,1126,1026,978,929,837,741,632,600,560,554,535,548,548,14486.0,14303.0,13672.0,12477.0,11340.0,11300.0,11425.0,11368.0,11255.0,11173.0,10790.0,10455.0,10243.0,10281.0,9977.0,9772.0,9635.0,9275.0,8479.0,7591.0,6977.0,6451.0,6053.0,5901.0,5779.0,0.9543449067324652,481.24346775075685,486.12310513743125,447.0860060440367,420.76164645803044,403.16926956396776,356.94112590073735,254.72556380092794,140.69614276495975,61.851475517116796,-5.6929788352697415,-56.80075988517444,-76.31930943187172,-91.9855136732998
경산제일중학교,1969-12-15,본교,경상북도 경산시 자인면 동부리 208,경상북도 경산시 자인면 원효로 851-16,경상북도교육청,35.815941,경산시,128.827888,경북,5545541226,중학교,60,60,54,50,55,51,49,33,29,33,39,38,38,39,40,10888.0,10901.0,10371.0,9445.0,8310.0,7577.0,7127.0,7049.0,7486.0,7771.0,7846.0,7435.0,7475.0,7646.0,7674.0,7601.0,7418.0,7476.0,7077.0,6459.0,5589.0,4838.0,4388.0,4049.0,3888.0,0.8689021767743821,36.12455331691137,36.951869532623654,37.08733651531338,36.73415473901515,35.84878124500727,36.129391423436,34.19898692010732,31.20903708788397,26.999884411453028,23.366466411453448,21.18931847536848,19.5492003635178,18.770265213051847
함양여자중학교,1960-04-07,본교,경상남도 함양군 함양읍 교산리 956,경상남도 함양군 함양읍 함양여중길 18-9,경상남도교육청,35.523951,함양군,127.7246366,경남,1906192362,중학교,486,456,454,431,465,443,401,346,309,317,307,313,308,296,287,1291.0,1309.0,1213.0,1117.0,970.0,870.0,830.0,829.0,880.0,887.0,851.0,815.0,760.0,735.0,697.0,698.0,670.0,610.0,547.0,488.0,446.0,391.0,340.0,280.0,253.0,0.9836862599710752,275.7173025420749,267.38039180634274,254.7082874880299,255.04176391745918,245.70442389343918,225.69583812768204,204.68682307363704,185.01171373730918,171.0057037012792,152.66450008266847,135.6572021817749,115.64861641601776,106.64475282142705
인헌중학교,1971-05-20,본교,서울특별시 관악구 봉천동 1647,서울특별시 관악구 인헌9길 35,서울특별시교육청,37.47269621,서울특별시 관악구,126.9688402,서울,7056386113,중학교,1067,1036,1024,998,943,885,792,747,639,600,550,511,498,450,429,23336.0,22304.0,20827.0,19365.0,17706.0,17020.0,16622.0,16172.0,16209.0,16267.0,15845.0,14880.0,14303.0,14063.0,13465.0,12807.0,12171.0,11592.0,10452.0,9074.0,7758.0,6732.0,5857.0,5227.0,4811.0,0.9712231725185317,409.3755695935041,392.65409755461667,350.98976305772203,305.14506055110553,260.83315964805377,220.49260835423775,141.0656161695223,45.05649754624346,-46.63290746698942,-118.11720043323339,-179.08090057501062,-222.9747646770902,-251.95864954449513
하안중학교,1993-05-04,본교,경기도 광명시 하안동 25,경기도 광명시 안현로 80-1,경기도교육청,37.46738575,광명시,126.8807721,경기,5137384653,중학교,1718,1698,1564,1476,1465,1461,1310,1170,1071,970,895,803,764,666,601,17174.0,16495.0,15623.0,14464.0,13354.0,12680.0,11971.0,11087.0,10466.0,10283.0,9886.0,10342.0,11458.0,12683.0,12409.0,11334.0,10394.0,9656.0,8643.0,7402.0,6324.0,5617.0,5157.0,4861.0,4646.0,0.9763575665098482,890.1193055524366,1037.9511512489998,1004.8850894360542,875.1551023962131,761.7167881474218,672.6556435563493,550.40775809462,400.6450474746731,270.5530232616975,185.23292945968103,129.72056291240017,93.99956182980213,68.05356442183381
대전변동중학교,1984-03-08,본교,대전광역시 서구 변동 54-1,대전광역시 서구 도산로181번길 39,대전광역시교육청,36.3247386,대전광역시 서구,127.3757901,대전,2605750560,중학교,723,673,646,595,588,590,517,436,377,369,351,332,329,300,295,19650.0,19711.0,19194.0,18015.0,16941.0,16500.0,15967.0,15299.0,14932.0,14790.0,14317.0,13832.0,13824.0,14211.0,14115.0,13795.0,13418.0,12983.0,12074.0,10669.0,9403.0,8461.0,7836.0,7588.0,7330.0,0.9882265181269361,270.20857929135514,291.5773212568075,286.27654805607506,268.6073040536338,247.79072596325773,223.7715973974391,173.57990115300447,96.00087670478581,26.09693012012758,-25.916906912058778,-60.42714910432687,-74.12081320621883,-88.36664118318708
송광중학교,2004-03-02,본교,광주광역시 광산구 송정동 900,광주광역시 광산구 송정로 74,광주광역시교육청,35.13340294,광주광역시 광산구,126.7979492,광주,2805745720,중학교,1038,948,919,933,943,900,830,754,705,654,632,665,612,550,488,15628.0,15242.0,14583.0,13727.0,13077.0,12820.0,12623.0,12335.0,12442.0,12482.0,12303.0,12505.0,13148.0,14066.0,13853.0,13413.0,12680.0,12287.0,11303.0,10150.0,8845.0,7911.0,7444.0,7121.0,6720.0,0.9199285071590989,702.9006074402915,809.4977487952636,784.7644251475414,733.6721133869881,648.5569667495214,602.9222428361182,488.66125471706334,354.7761741263413,203.2410222001555,94.78597859934519,40.55845679894003,3.052055211079505,-43.51161982524275
부곡여자중학교,1981-10-14,본교,부산광역시 금정구 부곡동 717-1,부산광역시 금정구 가마실로 56,부산광역시교육청,35.22332989,부산광역시 금정구,129.0953419,부산,3571666061,중학교,916,881,846,806,753,693,613,552,535,570,587,605,613,600,583,9886.0,9376.0,8637.0,7773.0,6823.0,6143.0,5611.0,5083.0,5000.0,4973.0,4867.0,4677.0,4706.0,4975.0,4891.0,4739.0,4557.0,4284.0,4019.0,3559.0,3284.0,2862.0,2531.0,2194.0,2042.0,0.8078095853909315,560.2813766330763,569.7375913280055,566.784721311745,561.4414327108929,555.043547675662,545.4467201228157,536.1311182858037,519.96063962533,510.2935056435251,495.4588491332645,483.82313514061934,471.9765018610984,466.63321326024624
대정중학교,1946-11-08,본교,제주특별자치도 서귀포시 대정읍 하모리 778,제주특별자치도 서귀포시 대정읍 비행장로 18,제주특별자치도교육청,33.21996162,서귀포시,126.2532327,제주,6097661077,중학교,543,532,524,521,516,491,462,388,379,374,373,332,359,361,337,7140.0,7039.0,6680.0,6150.0,5280.0,4852.0,4647.0,4716.0,4823.0,4771.0,4590.0,4342.0,4210.0,4099.0,3828.0,3602.0,3518.0,3647.0,3720.0,3520.0,3335.0,3031.0,2833.0,2585.0,2377.0,0.9802706888650963,327.975890446366,320.6527261510221,302.7736493578851,287.8634229547524,282.32156889341104,290.8322733447567,295.64840842187476,282.45351779963346,270.24824397406024,250.19201022825342,237.12906851223454,220.7674041406553,207.04471789352434
안천중학교,1991-06-05,본교,서울특별시 금천구 독산동 1089,서울특별시 금천구 한내로 69-44,서울특별시교육청,37.45952426,서울특별시 금천구,126.8874988,서울,6702258348,중학교,743,773,738,686,656,646,574,464,420,399,407,422,434,437,458,11760.0,11044.0,9988.0,8921.0,7957.0,7605.0,7342.0,7161.0,6908.0,6780.0,6397.0,6082.0,5907.0,6006.0,5743.0,5636.0,5444.0,5300.0,4978.0,4407.0,3966.0,3560.0,3258.0,3108.0,2979.0,0.9297128036573087,378.53869215371265,383.8819179665573,369.68728777687903,363.9122861407742,353.54966638253,345.7777015638469,328.39872467762484,297.58072529242986,273.77908303521275,251.8664600047589,235.56692267668728,227.47112599055902,220.5087408404887
봉영여자중학교,1951-10-08,본교,서울특별시 양천구 신정동 325-8,서울특별시 양천구 목동동로2길 68,서울특별시교육청,37.50921598,서울특별시 양천구,126.8601984,서울,5393575310,중학교,689,700,674,616,572,558,551,554,504,462,446,479,516,491,489,17207.0,16528.0,15710.0,14595.0,13508.0,12812.0,12349.0,12200.0,12530.0,12716.0,12269.0,11461.0,11078.0,11274.0,11143.0,10943.0,10600.0,10387.0,9736.0,8597.0,7485.0,6484.0,5924.0,5384.0,4958.0,0.9008279912483887,457.8256706768473,462.5380045993668,459.38843447768284,454.57993047511195,446.3333461107029,441.2122893479649,425.5606088195966,398.1761785249554,371.44089627066126,347.3743337377939,333.91052253059536,320.927561723654,310.685448198178
거창중학교고제분교장,1971-12-27,분교,경상남도 거창군 고제면 농산리 184,경상남도 거창군 고제면 고제로 48,경상남도교육청,35.81412414,거창군,127.8735691,경남,6336465120,중학교,22,23,28,29,23,16,16,15,13,10,9,11,7,10,7,2229.0,2172.0,2009.0,1822.0,1567.0,1478.0,1355.0,1305.0,1294.0,1339.0,1344.0,1288.0,1270.0,1278.0,1250.0,1184.0,1107.0,1066.0,984.0,912.0,798.0,742.0,679.0,616.0,589.0,0.9304068332167084,8.201415087398262,8.337877518395173,7.860259009905979,6.734443954181453,5.420993055836172,4.721623096976996,3.3228831792586444,2.0947213002864338,0.15013165858043287,-0.8051053583979542,-1.8797470024986396,-2.954388646599323,-3.4149493512139024
등명중학교,1995-05-06,본교,서울특별시 강서구 등촌동 690-4,서울특별시 강서구 공항대로39길 39,서울특별시교육청,37.56019335,서울특별시 강서구,126.8433041,서울,7271858692,중학교,975,914,919,918,905,848,754,745,734,739,679,690,691,649,586,20887.0,20586.0,19672.0,18585.0,17125.0,16814.0,16736.0,16655.0,17062.0,17673.0,17814.0,17439.0,17213.0,17348.0,16852.0,16523.0,16460.0,16692.0,16068.0,14516.0,12901.0,11446.0,10192.0,9216.0,8506.0,0.8259971938739028,696.6582707277431,704.0966620183508,676.7674614247105,658.6398263535258,655.1685770845755,667.9515902654717,633.5696927444404,548.0557424998242,459.0705429862577,378.90121463193,309.80682442139585,256.0300103500393,216.90958208091712
대명중학교,1970-06-05,본교,대구광역시 남구 대명동 519,대구광역시 남구 앞산순환로 477,대구광역시교육청,35.83308922,대구광역시 남구,128.5767451,대구,7649269640,중학교,706,588,503,457,425,371,326,259,213,209,199,205,236,262,279,7052.0,6480.0,6015.0,5473.0,4923.0,4538.0,4233.0,3975.0,3995.0,4045.0,3877.0,3590.0,3398.0,3431.0,3399.0,3286.0,3116.0,2903.0,2601.0,2199.0,1889.0,1666.0,1504.0,1338.0,1307.0,0.906747991855892,184.70665743792338,187.02635684404177,184.77695135932092,176.83373824140037,164.88377160382078,149.91116634614755,128.6824020840944,100.42424568228856,78.63313004905521,62.957585577406704,51.56997031100734,39.90117935901786,37.72206779569453
동산중학교,1970-05-06,본교,강원특별자치도 춘천시 동산면 조양리 703-1 번지,강원특별자치도 춘천시 동산면 영서로 461-22,강원특별자치도교육청,37.75022835,춘천시,127.7909631,강원,1199533820,중학교,33,32,23,21,29,24,16,13,13,13,11,9,6,12,18,9626.0,9583.0,9189.0,8636.0,7781.0,7202.0,6817.0,6493.0,6559.0,6614.0,6648.0,6609.0,6793.0,6985.0,6845.0,6483.0,6235.0,6092.0,5792.0,5440.0,5122.0,4972.0,4754.0,4588.0,4326.0,0.8366444373577779,11.70592562262524,12.540760830658776,11.932026824800989,10.358014609654429,9.279685799277779,8.65790749329447,7.353477480742072,5.822946266013922,4.44025045270838,3.7880354464321826,2.8401496373107733,2.118365030365112,0.9791628194026849
유곡중학교,2003-03-01,본교,울산광역시 중구 태화동 196,울산광역시 중구 유곡로 85,울산광역시교육청,35.55882497,울산광역시 중구,129.299591,울산,2175754904,중학교,949,899,873,874,865,884,879,811,764,720,697,699,694,680,674,11519.0,9816.0,8844.0,8052.0,7371.0,6742.0,6307.0,5947.0,6038.0,6153.0,6037.0,5714.0,5558.0,5686.0,5652.0,5732.0,5822.0,6106.0,5989.0,5361.0,4424.0,3560.0,3011.0,2577.0,2374.0,0.8761604300465332,694.9790979109209,700.2601867961446,698.8573975610071,702.1580781142719,705.8713437366948,717.5887597007847,712.761514391635,686.8511720485064,648.1919510683927,612.544601093133,589.8936807963535,571.987488794892,563.6120118909827
철산중학교,1983-01-02,본교,경기도 광명시 철산동 558,경기도 광명시 철망산로 71,경기도교육청,37.47030832,광명시,126.8753237,경기,1416275620,중학교,1245,1588,1728,1727,1639,1605,1578,1548,1542,1460,1395,1298,1347,1339,1293,17174.0,16495.0,15623.0,14464.0,13354.0,12680.0,11971.0,11087.0,10466.0,10283.0,9886.0,10342.0,11458.0,12683.0,12409.0,11334.0,10394.0,9656.0,8643.0,7402.0,6324.0,5617.0,5157.0,4861.0,4646.0,0.9656842923706122,1407.028437198077,1473.5454911014556,1458.6673908814346,1400.29528235398,1349.2536246648567,1309.180493415311,1254.174962309905,1186.7891142330943,1128.254106798121,1089.8642642595998,1064.886431773433,1048.8137395649433,1037.1393178594524
복주여자중학교,1981-12-08,본교,경상북도 안동시 당북동 333-1,경상북도 안동시 안기천로 58,경상북도교육청,36.56259417,안동시,128.7180369,경북,5853802680,중학교,770,710,684,663,656,627,628,572,540,484,467,477,472,460,456,5832.0,5675.0,5538.0,5159.0,4712.0,4357.0,4088.0,3905.0,4045.0,4204.0,4421.0,4496.0,4677.0,4839.0,4750.0,4464.0,4299.0,4132.0,3990.0,3462.0,3000.0,2541.0,2331.0,2124.0,1998.0,0.9268928816677666,538.9304061694478,557.2527776194263,547.1867834277715,514.8398807444761,496.178206119498,477.2903293778535,461.22997909453903,401.5126202946091,349.2599313446704,297.34654556973135,273.5953233197592,250.1834042447867,235.9326708948034
청양중학교,1931-08-17,본교,충청남도 청양군 청양읍 송방리 133-1,충청남도 청양군 청양읍 칠갑산로 179,충청남도교육청,36.45232466,청양군,126.7955599813,충남,6341496944,중학교,308,296,289,340,376,403,349,312,295,276,272,255,273,262,283,1220.0,1138.0,1077.0,997.0,884.0,791.0,724.0,687.0,659.0,659.0,629.0,608.0,584.0,593.0,595.0,573.0,546.0,478.0,426.0,366.0,335.0,306.0,286.0,258.0,230.0,0.8915516444927152,257.39611189070297,259.1792178991219,259.5754636787706,255.21676010263533,249.86744207737848,236.3950855693242,226.09269529845915,214.2053219089995,208.06351232444533,202.3179485195398,198.35549072305326,192.8080498079721,187.2606088928909
영월중학교,1946-08-19,본교,강원특별자치도 영월군 영월읍 영흥리 716-1 번지,강원특별자치도 영월군 영월읍 오무개길 51,강원특별자치도교육청,37.19059443,영월군,128.4711874,강원,9058377802,중학교,392,401,400,360,337,324,316,306,275,291,279,271,238,229,226,1587.0,1469.0,1372.0,1202.0,1050.0,990.0,922.0,872.0,812.0,777.0,755.0,707.0,695.0,664.0,613.0,551.0,520.0,501.0,471.0,427.0,385.0,366.0,335.0,309.0,287.0,0.9453794705420643,240.1998688837156,235.97049193155803,229.0124846876859,220.5537307833708,216.32435383121324,213.73215505408444,209.6392096165126,203.63622297474058,197.90609936214003,195.3139005850112,191.08452363285363,187.5373042536247,184.5358109327387
